,exfoliation_energy (J/m^2),ave:Polarizability,ave:atomic_number,ave:atomic_radius,ave:atomic_radius_rahm,ave:atomic_volume,ave:atomic_weight,sum:boiling_point,sum:hhi_r,var:boiling_point,var:c6_gb,var:evaporation_heat,var:hhi_p,var:hhi_r,var:melting_point,var:sound_velocity,var:thermal_conductivity,r1_1term,r1_2term,r1_3term,r1_4term,r2_1term,r2_2term,r2_3term,r2_4term
4193,0.585773841258001,3.753235090909091,14.181818181818182,139.1098656244045,187.36363636363637,16.263636363636365,31.233818181818183,8309.8,49726.20583509856,278346.083614876,838557.3561471073,1602.392748397403,2011681.901002421,4532133.160530219,97267.25793223141,2209113.378670597,100.37226030109092,0.4722960397152127,0.44850236017584333,0.5707001216758971,0.5207295176441813,0.47125360960646756,0.593484622326041,0.5908562871769282,0.5598022452124418
1030,0.30095757329913186,6.642857142857142,18.142857142857142,151.53844099511608,222.28571428571428,17.642857142857142,38.16597371428571,14802.0,28000.0,1675615.7469387755,442741.7163265305,19903.070224489795,3265306.1224489794,2500000.0,550103.518367347,4790445.996364277,52.18679167551021,0.5526344012873473,0.4512421636491566,0.4901111041362597,0.45382572022444356,0.5369958882800898,0.5165746028387398,0.5149228182486825,0.4645437885818301
2890,0.24257729179575438,4.512,33.2,135.2,227.2,14.139999999999999,80.88399999999999,69906.0,112200.0,1708373.76,33176.4576,49620.5016,0.0,2018400.0,821666.4216,44325144.0,138.24,0.6256111883619112,0.5568406780457171,0.511124519494761,0.4766332758559506,0.5714621882877905,0.39201587961935197,0.6898778549644516,0.4235990619506236
5474,0.4047280469015784,6.085,30.0,133.0,225.0,11.8,67.408,7962.2,14800.0,1065953.0025,24806.25,19642.0225,10000.0,5290000.0,434281.0,608400.0,1579.2676,0.8337439637429378,0.8531908276663325,0.9812596799666176,0.9322252806161897,0.8652780056417685,0.8236973526288842,0.8236988871216518,0.840796155863832
3039,0.3917647943521481,7.366666666666666,59.33333333333333,153.66666666666666,245.66666666666663,16.843333333333334,146.34666666666666,8456.0,14100.0,4840197.555555555,18176.88888888889,133196.80888888892,3735555.555555555,80000.0,1943471.842222222,1460910.2222222222,6197.555555555556,0.6336606201723709,0.5022666218161129,0.2626454540051091,0.27216643540728935,0.5938889859643208,0.2701537350505221,0.2701999993343,0.2283650107713493
1947,0.43686627774413006,6.299999999999999,35.0,134.33333333333331,228.66666666666666,13.966666666666665,81.68929333333332,92737.424,88400.0,5511589.553550222,124002.0,124168.05555555555,568888.8888888889,3208888.8888888885,1847041.9999999998,40417.717711740115,716.8160055555554,0.7299346614296309,0.5646364834827282,0.45351333612759476,0.39500737204936914,0.6721540260452694,0.3575510644292121,0.35793056492938263,0.41549130806086976
1222,0.26934806480319806,8.487499999999999,49.75,153.05469358729724,245.5,22.799999999999997,117.9843525,12045.0,34000.0,3295698.046875,176782.6875,51689.531718750004,421875.0,907500.0,566566.2918749999,48919.00895632518,95.35267518749998,0.37644226777095313,0.4640647420876096,0.19579556330373143,0.2702024025788512,0.4587630556453911,0.25789129529631327,0.2567579191161128,0.11047147037602667
2028,1.0728594800033648,13.604666666666668,24.666666666666664,163.34907611229866,206.33333333333331,24.4,58.441268773333334,4160.04,10600.0,740130.7778,6795264.008888889,4077.6470222222224,500000.0,142222.22222222222,199910.07575555553,323699.0998677658,71.77857050888889,0.5635206372600837,0.4661954898471983,0.5471023910144595,0.5923393775418868,0.5048077667066366,0.6176944750952132,0.6152656543098498,0.4674948472956519
960,1.844724519047783,9.053333333333333,40.666666666666664,157.0,250.99999999999997,14.4,95.09566666666666,17292.0,9600.0,229842.0,52272.22222222222,3561.680000000001,500000.0,5.169878828456423e-26,453088.5355555555,597688.8888888889,450.0,0.8533356424886602,0.7799357234126538,0.9896461332016191,0.9871331831612794,0.8477071542399744,0.9207754684692866,0.920092073830919,1.3443344206336514
4999,0.1668365691262739,3.995,27.25,143.8758876946302,197.875,12.282499999999999,64.13187500000001,13490.95,13000.0,6126519.336585939,98114.77109375,118603.0762765134,7607343.75,2589375.0,2364110.748910938,4646996.96484375,5716.839728085093,0.6969124879781307,0.9467926806456148,0.4863182952045478,0.6666703051783058,0.6716976178915794,0.5863122600448546,0.5855850121584006,0.6247858193818636
1437,0.3056260343736035,5.387499999999999,32.0,151.66648110356,227.25,19.7125,72.663375,9291.4,48200.0,2064335.1768749997,110592.0,34739.736300000004,0.0,2296875.0,672677.776875,820890.9765918255,178.7952,0.3757773917954196,0.4131280390683072,0.2591853853610785,0.26384579304513445,0.4556523127394921,0.3635337261841757,0.6975440606689997,0.22030019206538037
121,0.2573816580468648,4.87669825,37.75,141.25,224.5,15.750000000000002,89.2845,15298.56,16463.10291754928,1193271.7872000001,94117.14001875,16327.809228000002,164114.34575550677,628983.8899011592,45219.260268750004,283668.75,837.158546296875,0.5593734910927188,0.48558615627696256,0.5413125861593799,0.49714962385360684,0.5295703930600081,0.48645442088169066,0.4849336212693258,0.5543365661164772
82,0.3681620768421184,3.3150000000000004,10.5,112.0,205.5,14.7,21.046,16232.4,9000.0,1626390.0899999999,19923.322500000002,32932.11299350887,2890000.0,62500.0,655865.121025,870862.24,5623.062916797226,0.5321562212409137,0.41316383066197293,0.4533582184266371,0.37393337985935277,0.46649035873131406,0.31648629062530187,0.3151241374220451,0.4542358632411406
3325,1.7652663138453701,8.500333333333334,21.666666666666664,144.53357005190136,221.66666666666666,15.483333333333333,46.5715,18457.676,16600.0,1311023.6701685556,1251904.6125,21494.41323046717,1764722.222222222,614722.2222222222,485108.0888888889,2507798.7596942494,1276.5292149133888,0.7662989447848133,0.5272881945448766,0.7347141245863706,0.6399939055711156,0.6937611325507194,0.6679775365333722,0.6670679859246273,0.7164489790988237
3901,0.4725915686656133,3.3346666666666662,14.0,139.46761354093886,189.33333333333331,11.7,29.281,3203.38,2400.0,1911416.5546888888,62728.82000000001,23388.650238128474,802222.2222222221,180000.0,683046.7200000001,4686901.388888889,1421.2773125547556,0.6927725269038083,0.9923375395236995,0.7748119035905674,0.9288034656582892,0.6506578550333793,0.6996118077937188,0.6981485097013442,0.8126390843000528
1583,0.3165141355845889,5.944999999999999,32.5,140.5,228.5,14.15,74.34700000000001,7268.2,15800.0,737795.1025,12432.25,11088.09,2722500.0,4202500.0,8748.796225,93025.0,202.7776,0.7013006694166519,0.6102904777739133,0.7625731462891641,0.7065790638055591,0.6553711972287648,0.6450417347842803,0.6438803196156276,0.6587315880407868
5335,0.7865732176527992,1.6009112857142855,5.7142857142857135,116.94346584774641,173.42857142857142,13.471428571428572,11.143219785714285,12285.640000000001,51178.6175052957,883655.0289061224,31671.08439183673,9364.256803309916,1995937.5447760778,1955781.0834489958,99340.83810612245,2465080.1020408166,6756.292454745648,0.5063315189226981,0.4586647022750019,0.562914060365341,0.48143655043671196,0.4237070560121497,0.46996556701373327,0.46747880222292276,0.5367257926043862
3561,0.5178949015277722,2.0552,11.8,131.520852186845,184.0,10.88,24.710800000000003,8210.57,3500.0,4123462.152664,9323.656,64778.36905349653,193600.0,160000.0,2147303.296,49027913.5,24252.55540155914,0.6683334590457959,1.0302397162770083,0.6342954189673802,0.8191220471696281,0.5652019330727348,0.5271242754661467,0.525697719837889,0.7505847927840157
5274,1.9460211851753186,1.6114223749999999,8.5,109.008855313168,170.375,15.337499999999999,17.968651185,6138.54,34389.30875264785,751541.0504859374,21710.044585937503,7671.67273911497,2025341.8976516782,1122452.356562584,8063.7579749999995,865506.4819356456,91.40090123884843,0.40763411966317986,0.42950423293058115,0.4448274721053331,0.42526527378253054,0.39410060982622297,0.43437499813331526,0.4317810326768732,0.43352993795622824
1743,0.2983344303128231,3.7844444444444445,18.77777777777778,144.6085246391264,214.0,16.186666666666667,39.780676444444445,12280.4,21200.0,688871.3758024691,50008.76222222223,6954.430535802469,1728.395061728395,110617.28395061727,312578.00691358023,4224739.555555556,10.491572209135802,0.47805009185416003,0.4820793589502501,0.5161047157517963,0.4945589401458629,0.47939525945965294,0.5178096218647761,0.5188239635431146,0.5210146973179554
5070,0.5293939461699368,4.008800000000001,42.400000000000006,157.61594986387956,211.1,15.820000000000002,103.61142000000001,22272.72,23200.0,1007151.6499440001,57001.36890000001,8256.964430433813,982500.0,346400.0,138689.4019,524591.54,15729.686649763076,0.5094866099791212,0.6155156735069753,0.5413036479899329,0.6012853848398403,0.5118199499146232,0.5815702032601745,0.5793791749534686,0.6197715669720801
5907,0.3021966180988051,3.815428571428571,23.428571428571423,140.25795446366186,195.85714285714283,11.39,53.56114285714286,47883.04,37200.0,4408191.094555102,64643.524081632655,77999.89528598954,4836734.693877551,1662040.8163265307,1569839.6163265307,3757511.244897959,30636.60709546851,0.7348332143312761,1.0823043159657662,0.6705145435963347,0.8726493222056925,0.7268500430973883,0.6795026788117444,0.6788476666123662,0.7596702920984452
2418,0.0013219075881414184,3.3656,11.600000000000001,136.61889133475842,181.8,15.8,24.772122527999997,3900.04,7600.0,1932088.8800160005,226499.84640000004,27696.947776,25600.0,1600.0,565185.196944,275870.3835972637,77.2451147664,0.47633855334291986,0.4558355229357236,0.4013139666054712,0.37597731028526776,0.46616295557028264,0.49814388949616195,0.495717339701971,0.47185983703800494
2269,0.3502865678471062,11.7,46.0,160.0,255.0,17.3,109.412,11826.0,15000.0,2867942.25,197580.25,66873.95999999999,62500.0,1322500.0,491611.3225,354025.0,100.0,0.8398608227178466,0.5167800267681821,0.5968194143855138,0.5462943842853588,0.7262025285406281,0.5134411143267807,0.5137228228858066,0.5589112931389977
4072,0.3382585507803327,5.334,56.666666666666664,162.7338067704694,218.33333333333331,16.133333333333333,141.58633333333333,3550.19,13500.0,597550.4080222221,53857.619999999995,4790.306502911717,8000000.0,8000000.0,60505.60888888889,55666.72222222222,469.67896588808884,0.5633078769479128,0.6351053920004919,0.6218786188837498,0.677162619344658,0.5618401125022856,0.6540340229512208,0.6519590601538459,0.5955401284753952
939,1.0138802345410294,18.583333333333332,23.333333333333332,177.33333333333331,254.0,22.999999999999996,48.512,4694.0,4900.0,73984.22222222222,848470.2222222221,334.54222222222216,1175555.5555555555,35555.555555555555,39063.85175555555,2688.8888888888887,1422.2222222222222,0.9028024150683575,0.4131933292513912,0.8591300019391932,0.8134988908103229,0.629926907207454,0.7760507771878575,0.7740267995797016,0.9143153984772486
5720,1.3854365759603784,2.7021818181818182,17.272727272727273,141.67363110725984,192.54545454545456,13.702727272727273,38.46913854545454,17694.66,39800.0,2737266.0004198356,46363.60595041323,52647.14867924502,3431404.958677686,3624462.809917356,1054785.7485702478,3679750.845866129,3238.174974126109,0.5526053885175058,0.677088785421669,0.4268466527220713,0.508116718491721,0.500363143293801,0.47644903050076093,0.4746449185856942,0.4957180604988009
1660,0.6961137972051953,28.383333333333336,47.33333333333333,194.0,269.3333333333333,29.066666666666666,113.34466666666665,5000.0,6500.0,118422.2222222222,6157710.222222222,164.40888888888892,435555.5555555555,35555.555555555555,21255.096199999996,961422.2222222221,2312.0,1.101378706427715,0.46862133575976817,0.8917337219969912,1.0106741996404494,0.5804311716307737,0.7335798187893502,0.7313009978682026,0.8840341782163712
3504,0.2768571674450617,5.860666666666666,15.666666666666666,146.8517459015236,211.33333333333331,14.433333333333332,33.105333333333334,7777.58,6200.0,2565922.769355555,291450.1622222222,36382.90599850098,168888.88888888888,202222.2222222222,737981.6266666666,3344477.1666666665,107.38221980986665,0.6817444507229582,0.6493930048039913,0.6118740406044059,0.6194603474699405,0.6462593220881918,0.6152961923538859,0.6141299951514874,0.6681412267133162
1413,0.4913908834996419,10.566666666666666,66.0,152.66666666666666,252.66666666666666,14.1,163.16525333333334,25318.0,29000.0,4370938.888888889,38456.88888888889,111454.9422222222,80000.0,2222.222222222222,1440809.7088888886,138688.88888888888,648.0,0.9497869840060624,0.7655135625376599,0.726761109658013,0.7099711372822352,0.953281018173234,0.6627231467506773,0.6642685548242147,0.6796801219388552
3903,1.2780211481958514,3.823555555555555,13.777777777777779,141.57872465204997,191.88888888888889,11.999999999999998,29.080820888888887,10387.14,10000.0,2276803.128022222,146447.7187654321,32968.5809016972,1126913.5802469135,836543.2098765433,696801.3866666667,3962048.302469136,1666.6815258880886,0.7028195416452044,0.9652610694654897,0.7351488022182497,0.8804836086416263,0.6749565508539245,0.7061153495050373,0.704847554761491,0.7744601434940483
4516,0.5157776675879501,5.45,34.75,137.75,224.0,13.825,81.08625,12377.296,19800.0,896782.643244,37923.1875,18426.842500000002,5616875.0,5426875.0,352073.1675,2324646.8566619838,1130.30300625,0.6922583561493956,0.6156326924130866,0.7193765920627377,0.6678677475245662,0.644005503181674,0.5969570986244019,0.5959225937274168,0.6363018161556676
4303,0.2951427220070574,3.1163076923076924,23.76923076923077,145.87070293420075,199.92307692307693,14.869230769230771,53.972307692307695,12250.939999999999,31100.0,1239324.4461076923,26868.699289940832,13994.395621493788,1260946.7455621304,5929940.828402367,276778.3486390532,1904510.8923296938,28312.631503919816,0.5125863640656703,0.5922735224229743,0.5184091103333559,0.55340248930171,0.4891980795802968,0.531316980079296,0.5291377622296921,0.5300704694730944
4396,0.9166435810396687,2.547142857142857,29.999999999999996,146.04226814074292,189.0,17.857142857142858,72.85048752,8392.460000000001,37000.0,658991.5722979591,51331.81836734694,5475.059487811303,3379591.8367346935,4622448.979591836,49143.48895510204,778096.7590695291,12.9716611496,0.32338516492337477,0.4255236493311596,0.3748148439384056,0.3680355774688471,0.41176503930869085,0.5049027627079611,0.5021309396405635,0.4331534503971375
4312,0.8596753669469276,8.0335,12.0,143.85071015570415,194.75,12.05,25.621000000000002,8277.06,13400.0,1262567.5636187498,332387.5225,14166.270352179932,976875.0,2291875.0,283238.33826874994,5727751.5625,27101.464851624103,0.9240873112984385,0.9962534717238993,1.1174275866350663,1.1251030919772107,1.043509002466754,1.1643660464270325,1.1643604241154055,1.0566495280913215
4751,0.9383621898506196,4.464526315789474,12.736842105263158,142.34834021306884,196.57894736842104,12.215789473684211,27.033473684210527,46144.94,53800.0,2738047.8792681443,190226.4194459834,42675.27879906428,1693961.218836565,1817119.1135734073,957577.9199999999,3888938.7465373958,207.2839729272,0.7254349674590725,0.9335405579417313,0.7207247642547754,0.8413433653793101,0.712487422881347,0.7169580877661006,0.7159908506614874,0.7487444023827078
3920,0.7768429218954821,4.2289655,10.333333333333334,135.2008285149882,189.66666666666666,13.166666666666668,21.4675,22703.78,30326.205835098564,2278314.860707639,263556.5324722222,31590.045410108876,1195532.654682521,1151759.7212017311,668047.0090138889,2562254.296875,90.25229220176388,0.6623282371796857,0.66506103269236,0.6452994794258144,0.6338396665105492,0.6083111065291092,0.6188325538376557,0.6173555102650721,0.6525422760195959
5501,1.1133226745082525,14.6225,12.5,141.5,220.0,12.575,27.099940500000002,5629.3,15000.0,737418.3056249999,351501.1875,8328.54,322500.0,1822500.0,155077.11814999997,1227507.526555481,23289.445443,1.2466319445492806,0.8493665466221021,1.5366931266473118,1.2604403131639468,1.4469346925486788,1.579167697573377,1.581002680975013,1.316686465849551
439,0.3944754503578851,8.02,26.0,134.60000000000002,228.8,13.62,56.398548000000005,24366.944,41200.0,4431773.17799424,240000.0,107575.26000000001,14601600.0,14601600.0,1331046.0,28810.54896945171,694.5364860000002,0.8398608227178467,0.6031312057515428,0.6301621430115518,0.5246967966054422,0.7959496762150349,0.5224075028717508,0.5231439743605786,0.47598558637176624
2773,0.29356774653722995,3.8833333333333333,18.0,145.12818116096875,213.66666666666669,16.975,38.031916666666675,4843.0,8400.0,1616340.2722222223,102221.16805555556,26838.801125,450000.0,800000.0,548798.45,2632960.555555555,133.39559433472223,0.44137848804806434,0.44820898994846026,0.36068114950862107,0.3511543705870802,0.46472538484448883,0.42001983182691865,0.4181341630559604,0.3841243256207604
5495,0.5130331927964042,3.682444444444444,26.444444444444443,143.682409445632,191.0,16.4,63.40193543999999,7530.06,23600.0,1378062.2000222222,153510.16691358024,18093.23082469136,4435555.555555555,4297283.950617284,347621.1543728395,998091.6506155437,363.0879038422222,0.4612774872447001,0.4656392215843863,0.42558074814629393,0.410902391546621,0.4697488208534526,0.5161233499131477,0.5138438047521544,0.46670754669569103
5386,0.5149815275600469,3.441272727272727,33.09090909090909,147.21908565271437,196.45454545454544,13.332727272727272,80.07790909090909,27501.579999999998,36600.0,4908216.758342149,78621.693553719,95201.4296111036,7855371.900826447,2500495.867768595,1916793.2133818183,3335351.991735537,4215.03588256115,0.6115980205284839,0.807080417106909,0.3944968757661077,0.5484923752207612,0.569325048370994,0.5160827233653916,0.5147329313368827,0.536592441409539
4945,0.41628865257339237,4.3196666666666665,13.666666666666666,136.74167815995207,189.0,12.776666666666667,28.997834386666668,6240.400000000001,12200.0,1814389.974288889,107515.88666666666,24351.747386265823,1146666.6666666665,2302222.2222222225,957576.0348666667,5288996.338109619,1962.4218705600886,0.6878967697498954,0.742038210629826,0.7209351696555397,0.7338056045480938,0.6430388578784112,0.6811183641335441,0.679665184476969,0.7054989875052861
4490,0.6301170830340774,2.879666666666666,13.833333333333332,144.5509468742722,193.25,14.408333333333333,29.709710333333334,15861.04,34800.0,1214670.4388555554,127859.29638888888,16585.892361241597,546875.0,2825833.333333333,265806.6090972222,2677133.873531344,358.56992969253326,0.5245145800287812,0.6264161416672454,0.5236897444220343,0.5735180818571539,0.4901403101315396,0.5391499718775961,0.536940025158805,0.55383247764536
4746,0.386253959309514,3.134666666666666,14.222222222222221,139.24539131871663,188.44444444444446,11.61111111111111,29.96726533333333,9850.14,9800.0,2018183.1324666664,50341.30888888889,28525.056891695494,1280987.6543209874,818765.4320987654,662544.5965432097,4434600.154320987,1964.3296779868542,0.6868625182323989,1.008517903535167,0.7480633778148649,0.9179430040507924,0.638404271918916,0.6771721467591557,0.6756948959844902,0.7764527223169977
3209,0.3102274845446923,3.216,23.200000000000003,148.68305391453,212.4,17.580000000000002,50.842800000000004,3984.8,10600.0,102246.4576,15168.385600000003,239.50657600000002,6400.0,14400.0,28479.937600000005,708290.56,1505.1637566736,0.37370297875175473,0.44161471485772985,0.5034428477631185,0.48096186692599696,0.4358399834329304,0.5724160203371271,0.5699985430529629,0.5443696162523342
5419,0.2976686468985721,3.2344,13.7,135.53431053220964,187.5,13.876999999999999,29.480355095999997,14610.5,29800.0,970050.1680449998,81738.88890000002,9549.591291435783,98100.0,126900.0,449654.96133600007,2049831.338399425,12.686338342355999,0.5716445351798031,0.5858720433037461,0.6310076892426618,0.6124690827224124,0.5165503014640044,0.5845054462720107,0.5822373783847077,0.6197350045523459
2248,0.3693485017910833,4.293333333333333,39.0,153.0368720920533,221.0,19.1,89.2254,3148.8,15200.0,1030186.58,5270.222222222222,11204.04702222222,979999.9999999999,6722222.222222221,208744.1422222222,3894.7633035034,41065.958755555555,0.35015750420485947,0.41893475974916194,0.35238895652627933,0.344244885485407,0.44251430417942916,0.4543012358017081,0.45206872727916003,0.3453531063829937
2009,0.32818375695714475,5.625,41.0,149.0,232.0,14.85,96.49,4886.0,13600.0,1722.25,9506.25,1056.25,422500.0,2250000.0,224.5502250000004,297025.0,3422.25,0.6470467898131134,0.6266090672470099,0.7856054832043267,0.7703444478145789,0.614093489528555,0.7232340840265663,0.7213185865395738,0.7361354306415788
1253,0.2938023755390959,6.304666666666667,13.0,143.34907611229866,196.33333333333331,16.4,27.65090477333333,3274.02,7500.0,2025400.1378,540661.3422222221,23640.076799999995,3555555.5555555555,2000000.0,688723.2490888889,1099147.7195238143,56.69208161999998,0.6007536918899631,0.46383228233020724,0.5357455934009594,0.47850910764863414,0.5599120812311186,0.5867099236792744,0.5849342503861253,0.5265823142216273
1678,0.538356448528507,6.185,39.5,137.0,228.5,12.4,90.93825000000001,9916.2,28000.0,2313288.9025,56406.25,47154.1225,250000.0,1000000.0,764750.25,455625.0,5586.0676,0.8071489247215953,0.8083551206173438,0.8042390161173802,0.7883930581226741,0.8141709759152953,0.6741088345914852,0.6743324015303218,0.6331634657694838
1546,0.3322544799084104,4.884,21.800000000000004,147.08305391453,215.0,17.12,46.94127400000001,5969.4,12800.0,3650239.5136,174022.46559999997,69609.434896,7840000.0,9734400.0,1055797.3503999999,1715052.16,466.40622067360005,0.4868914648265886,0.45140389040129403,0.26180429064170385,0.2628271224050434,0.49438559565188245,0.3706316518691734,0.3692722618448808,0.29274812469655476
2325,0.3125515858965399,6.24,67.0,167.5,245.5,19.4,167.39999999999998,13104.0,26800.0,140625.0,992.25,4096.000000000001,10000.0,2402500.0,3724.0506250000044,455625.0,256.0,0.4377438327151477,0.4547982717009411,0.48377771769748934,0.47313622635722274,0.49437411837569223,0.5432477377176944,0.5419393762751474,0.5264828595389821
5745,0.656252959153377,4.240571428571428,14.142857142857142,140.98662734304818,192.35714285714286,11.722857142857142,29.811099999999996,27543.42,45600.0,1615040.395022959,94944.58596938776,21076.04289870739,1343112.244897959,2569183.673469388,851826.2949780613,6434144.802295919,2296.7485997568265,0.7397418986763583,1.016242356238855,0.8493942384381439,0.9872060907201766,0.7363504401769714,0.7970414814679878,0.7959206068384554,0.8297923019912838
3791,0.5247466882495609,3.2635,29.999999999999996,146.1350723258456,203.83333333333331,18.266666666666666,70.21994658,11597.06,25000.0,1260143.2205805555,100652.18222222223,17654.63774722222,1458888.888888889,1478055.5555555557,44014.9071138889,70225.71234079424,993.6204857447224,0.33970565386947205,0.41853968752509907,0.3062730564577746,0.3046761190985958,0.42547757577502154,0.4371413960946199,0.4348167284236708,0.36331715029003886
5976,0.4059405180380267,7.006666666666667,35.666666666666664,139.16666666666666,232.66666666666666,12.649999999999999,82.56083333333333,14698.0,15900.0,704888.8888888889,4403.138888888889,18347.74222222222,1062500.0,2562500.0,239278.04555555555,1334125.0,1202.0,0.837555919335997,0.7990900877752969,0.9455220260519248,0.899840879694048,0.8537398730826032,0.8124946695447675,0.8123909964087992,0.8928416551344475
3288,1.9017602887739247,7.9799999999999995,23.666666666666664,140.66666666666666,232.0,11.433333333333334,51.95606466666666,15218.0,10200.0,688622.2222222222,11904.0,12047.882222222222,1075555.5555555555,826666.6666666666,123300.08,123680.88888888888,1688.8888888888887,0.9540421902494772,1.079756987022757,1.2163842957140203,1.219293527139303,1.1396671085844772,1.1765223437784793,1.1773737597116818,1.284225100907448
1412,0.521949003545524,7.222000000000001,29.6,137.6,235.20000000000002,13.24,67.7592,20348.6,49600.0,1739118.1464,125108.16,38457.621600000006,290400.0,1622400.0,669336.0,351384.0,222.96729600000003,0.8176273700960044,0.6863583164070146,0.8064142760711861,0.7298403630710846,0.7969154778632963,0.6559080176334802,0.6560389730428613,0.622646860004815
4673,0.6326241142324329,10.191428571428572,36.71428571428571,159.0,231.7142857142857,21.15714285714286,85.50032857142858,17390.8,76000.0,178219.07999999996,1589194.2040816327,4784.5906408163255,6893877.551020409,1810612.2448979593,43012.07061224489,231877.55102040814,1133.6237714285712,0.5544580611059536,0.4141548442155636,0.5573945989037344,0.526051306878416,0.5240465090471125,0.5792481078321041,0.5771739440264115,0.4537722105221919
4977,0.2913854254978556,6.771428571428571,51.57142857142858,153.28571428571428,241.0,17.142857142857142,125.37732571428572,30036.0,61600.0,2464718.244897959,23259.918367346938,65147.50530612245,439591.83673469385,1402857.142857143,812900.4469387754,682314.2857142857,1111.3469387755104,0.5860681646284638,0.48287312859946097,0.36706534860370416,0.35948440357987943,0.5611207773726338,0.3637470395477098,0.36303377449482654,0.30980177784091756
176,0.26361399287604864,3.31775,12.75,133.017710626336,180.5,14.6325,27.24782737,6400.06,17200.0,1533664.2750187498,91560.27,21100.014675,480000.0,1267500.0,808448.9364187501,1817117.3845384833,1655.773718866875,0.5358928242234122,0.4986253431893086,0.5095389695634531,0.4696130860464409,0.49194568765956714,0.5333534034755818,0.5312035109080664,0.534907717853887
1645,0.31405277395125086,6.55,32.5,146.5,230.0,15.6,73.439,6141.648,6000.0,668450.1377440001,63252.25,11513.289999999999,1690000.0,250000.0,469.1555999999998,1704948.5881276915,1672.60550625,0.6563550534705831,0.5343628266044691,0.6728371061257192,0.6198286054393827,0.6107214152204534,0.6032694227103301,0.6018895466649774,0.6980481138315846
